merchant_id,merchant_category,date,gross_transaction_amount,refund_amount,chargeback_amount,razorpay_fee,tds_hold,net_settled_amount
mcht_saas_02,saas_subscription,2026-07-02,186435.72,799.52,80.0,3789.86,1864.36,179901.98
mcht_saas_03,saas_subscription,2026-07-02,314895.82,0.0,0.0,6272.76,3148.96,305474.1
mcht_saas_04,saas_subscription,2026-07-02,146897.61,468.27,118.21,3104.48,1468.98,141737.67
mcht_saas_05,saas_subscription,2026-07-02,76824.11,475.04,0.0,1586.29,768.24,73994.54
mcht_d2c_01,d2c_ecommerce,2026-07-03,160338.73,0.0,0.0,3110.14,1603.39,155625.2
mcht_d2c_02,d2c_ecommerce,2026-07-03,475668.15,0.0,1303.89,10397.23,4756.68,459210.35
mcht_d2c_03,d2c_ecommerce,2026-07-03,480275.59,111018.87,2781.76,9861.2,4802.76,351811.0
mcht_d2c_04,d2c_ecommerce,2026-07-03,133524.13,11199.03,0.0,2697.78,1335.24,118292.08
mcht_d2c_05,d2c_ecommerce,2026-07-03,97828.12,11731.15,250.85,1916.48,978.28,82951.36
mcht_food_01,food_delivery,2026-07-03,112400.8,0.0,454.46,2366.06,1124.01,108456.27
mcht_food_02,food_delivery,2026-07-03,226051.28,15570.6,579.89,4804.15,2260.51,202836.13
mcht_food_03,food_delivery,2026-07-03,284777.73,24971.14,697.17,5884.88,2847.78,250376.76
mcht_food_04,food_delivery,2026-07-03,81203.2,2513.04,0.0,1566.65,812.03,76311.48
mcht_mkt_01,marketplace,2026-07-03,74880.0,19308.05,0.0,1372.26,748.8,53450.89
mcht_mkt_02,marketplace,2026-07-03,514278.13,0.0,0.0,10414.0,5142.78,498721.35
mcht_mkt_03,marketplace,2026-07-03,1235603.16,147274.69,33785.85,26869.0,12356.03,1015317.59
mcht_mkt_04,marketplace,2026-07-03,98135.52,0.0,0.0,1880.07,981.36,95274.09
mcht_saas_01,saas_subscription,2026-07-03,119105.4,0.0,121.69,2602.97,1191.05,115189.69
mcht_saas_02,saas_subscription,2026-07-03,210638.14,520.61,226.99,4213.59,2106.38,203570.57
mcht_saas_03,saas_subscription,2026-07-03,370863.19,1969.91,0.0,8018.34,3708.63,357166.31
mcht_saas_04,saas_subscription,2026-07-03,161895.28,1017.02,59.55,3036.47,1618.95,156163.29
mcht_saas_05,saas_subscription,2026-07-03,89414.34,286.85,0.0,1923.84,894.14,86309.51
mcht_d2c_01,d2c_ecommerce,2026-07-04,141344.26,0.0,0.0,2913.66,1413.44,137017.16
mcht_d2c_02,d2c_ecommerce,2026-07-04,424765.73,70965.02,2854.76,9232.9,4247.66,337465.39
mcht_d2c_03,d2c_ecommerce,2026-07-04,473962.06,29236.59,0.0,8975.74,4739.62,431010.11
mcht_d2c_04,d2c_ecommerce,2026-07-04,121969.7,17894.17,1155.08,2627.79,1219.7,99072.96
mcht_d2c_05,d2c_ecommerce,2026-07-04,80749.07,15993.25,303.33,1757.11,807.49,61887.89
mcht_food_01,food_delivery,2026-07-04,126103.57,5056.12,0.0,2729.68,1261.04,117056.73
mcht_food_02,food_delivery,2026-07-04,243083.44,13599.63,0.0,5163.78,2430.83,221889.2
mcht_food_03,food_delivery,2026-07-04,383237.88,18164.52,2210.55,7730.75,3832.38,351299.68
mcht_food_04,food_delivery,2026-07-04,113920.64,8256.34,0.0,2269.76,1139.21,102255.33
mcht_mkt_01,marketplace,2026-07-04,427938.91,0.0,0.0,8371.44,4279.39,415288.08
mcht_mkt_02,marketplace,2026-07-04,397791.19,54295.22,46215.78,7687.41,3977.91,285614.87
mcht_mkt_03,marketplace,2026-07-04,1069930.05,0.0,22518.13,19925.09,10699.3,1016787.53
mcht_mkt_04,marketplace,2026-07-04,278109.69,0.0,0.0,5935.38,2781.1,269393.21
mcht_saas_01,saas_subscription,2026-07-04,106227.53,257.67,37.34,2275.67,1062.28,102594.57
mcht_saas_02,saas_subscription,2026-07-04,209618.05,392.76,63.93,4169.0,2096.18,202896.18
mcht_saas_03,saas_subscription,2026-07-04,362676.83,1238.8,0.0,7269.32,3626.77,350541.94
mcht_saas_04,saas_subscription,2026-07-04,153354.86,425.88,0.0,2906.37,1533.55,148489.06
mcht_saas_05,saas_subscription,2026-07-04,84643.23,214.02,0.0,1626.08,846.43,81956.7
mcht_d2c_01,d2c_ecommerce,2026-07-05,214903.71,20519.19,1335.93,4109.21,2149.04,186790.34
mcht_d2c_02,d2c_ecommerce,2026-07-05,539348.25,44813.35,0.0,10128.12,5393.48,479013.3
mcht_d2c_03,d2c_ecommerce,2026-07-05,523626.99,0.0,0.0,9533.69,5236.27,508857.03
mcht_d2c_04,d2c_ecommerce,2026-07-05,142028.86,0.0,762.0,3075.12,1420.29,136771.45
mcht_d2c_05,d2c_ecommerce,2026-07-05,105948.62,0.0,280.74,2119.68,1059.49,102488.71
mcht_food_01,food_delivery,2026-07-05,204970.38,7115.51,234.13,4037.4,2049.7,191533.64
mcht_food_02,food_delivery,2026-07-05,345089.34,0.0,416.94,6527.06,3450.89,334694.45
mcht_food_03,food_delivery,2026-07-05,526433.39,13588.19,0.0,10307.36,5264.33,497273.51
mcht_food_04,food_delivery,2026-07-05,129134.07,0.0,635.16,2491.25,1291.34,124716.32
mcht_mkt_01,marketplace,2026-07-05,325137.88,36378.74,6140.41,6547.17,3251.38,272820.18
mcht_mkt_02,marketplace,2026-07-05,407252.2,42051.07,0.0,8883.06,4072.52,352245.55
mcht_mkt_03,marketplace,2026-07-05,1283382.04,0.0,20201.72,27090.16,12833.82,1223256.34
mcht_mkt_04,marketplace,2026-07-05,554878.41,31429.1,12167.12,12128.25,5548.78,493605.16
mcht_saas_01,saas_subscription,2026-07-05,90240.9,0.0,40.54,1692.06,902.41,87605.89
mcht_saas_02,saas_subscription,2026-07-05,172366.77,0.0,153.65,3666.47,1723.67,166822.98
mcht_saas_03,saas_subscription,2026-07-05,311403.01,844.04,121.7,6047.52,3114.03,301275.72
mcht_saas_04,saas_subscription,2026-07-05,139276.81,841.77,167.66,2941.03,1392.77,133933.58
mcht_saas_05,saas_subscription,2026-07-05,68786.98,248.31,0.0,1329.76,687.87,66521.04
mcht_d2c_01,d2c_ecommerce,2026-07-06,227638.42,17036.51,0.0,4638.88,2276.38,203686.65
mcht_d2c_02,d2c_ecommerce,2026-07-06,729990.39,54049.83,1878.91,15274.94,7299.9,651486.81
mcht_d2c_03,d2c_ecommerce,2026-07-06,601156.57,54853.59,3181.57,11873.52,6011.57,525236.32
mcht_d2c_04,d2c_ecommerce,2026-07-06,179410.37,0.0,0.0,3516.51,1794.1,174099.76
mcht_d2c_05,d2c_ecommerce,2026-07-06,145840.92,0.0,1011.78,2753.86,1458.41,140616.87
mcht_food_01,food_delivery,2026-07-06,175993.17,6015.62,292.49,3239.19,1759.93,164685.94
mcht_food_02,food_delivery,2026-07-06,370046.16,19917.63,1338.25,6716.59,3700.46,338373.23
mcht_food_03,food_delivery,2026-07-06,450738.35,6412.32,1639.36,8854.87,4507.38,429324.42
mcht_food_04,food_delivery,2026-07-06,132781.73,5930.15,514.56,2583.82,1327.82,122425.38
mcht_mkt_01,marketplace,2026-07-06,727424.39,0.0,0.0,14190.02,7274.24,705960.13
mcht_mkt_02,marketplace,2026-07-06,398182.81,0.0,0.0,8370.55,3981.83,385830.43
mcht_mkt_03,marketplace,2026-07-06,1199446.43,139355.61,33800.11,23534.38,11994.46,990761.87
mcht_mkt_04,marketplace,2026-07-06,599945.47,53636.37,38909.63,11506.32,5999.45,489893.7
mcht_saas_01,saas_subscription,2026-07-06,92894.16,453.61,40.27,1892.91,928.94,89578.43
mcht_saas_02,saas_subscription,2026-07-06,162024.57,0.0,0.0,3399.7,1620.25,157004.62
mcht_saas_03,saas_subscription,2026-07-06,294373.54,1116.69,118.56,6052.76,2943.74,284141.79
mcht_saas_04,saas_subscription,2026-07-06,137928.97,0.0,53.72,2530.17,1379.29,133965.79
mcht_saas_05,saas_subscription,2026-07-06,67595.47,0.0,0.0,1397.97,675.95,65521.55
mcht_d2c_01,d2c_ecommerce,2026-07-07,220476.51,48740.51,709.03,4631.04,2204.77,164191.16
mcht_d2c_02,d2c_ecommerce,2026-07-07,701020.5,0.0,1496.52,13597.85,7010.2,678915.93
mcht_d2c_03,d2c_ecommerce,2026-07-07,656907.98,62382.34,0.0,11851.07,6569.08,576105.49
mcht_d2c_04,d2c_ecommerce,2026-07-07,167297.97,15550.3,0.0,3418.27,1672.98,146656.42
mcht_d2c_05,d2c_ecommerce,2026-07-07,111833.94,8226.55,249.93,2171.21,1118.34,100067.91
mcht_food_01,food_delivery,2026-07-07,78186.28,2314.99,571.24,1444.37,781.86,73073.82
mcht_food_02,food_delivery,2026-07-07,165592.52,5661.13,520.47,3453.4,1655.93,154301.59
mcht_food_03,food_delivery,2026-07-07,172150.16,0.0,1695.86,3742.49,1721.5,164990.31
mcht_food_04,food_delivery,2026-07-07,61694.31,0.0,266.22,1276.91,616.94,59534.24
mcht_mkt_01,marketplace,2026-07-07,464493.94,0.0,0.0,9528.74,4644.94,450320.26
mcht_mkt_02,marketplace,2026-07-07,480627.86,26885.94,21068.28,9626.04,4806.28,418241.32
mcht_mkt_03,marketplace,2026-07-07,1386372.39,0.0,0.0,28968.56,13863.72,1343540.11
mcht_mkt_04,marketplace,2026-07-07,648427.99,34002.55,12001.24,13706.96,6484.28,582232.96
mcht_saas_01,saas_subscription,2026-07-07,92454.73,400.5,0.0,1988.94,924.55,89140.74
mcht_saas_02,saas_subscription,2026-07-07,157735.16,939.36,83.96,3054.62,1577.35,152079.87
mcht_saas_03,saas_subscription,2026-07-07,287912.03,1443.49,112.31,5811.38,2879.12,277665.73
mcht_saas_04,saas_subscription,2026-07-07,130902.37,944.52,0.0,2456.13,1309.02,126192.7
mcht_saas_05,saas_subscription,2026-07-07,69204.41,182.81,0.0,1287.0,692.04,67042.56
mcht_d2c_01,d2c_ecommerce,2026-07-08,163060.27,0.0,0.0,3451.01,1630.6,157978.66
mcht_d2c_02,d2c_ecommerce,2026-07-08,461666.3,182342.55,0.0,9210.27,4616.66,265496.82
mcht_d2c_03,d2c_ecommerce,2026-07-08,356982.95,121880.43,1597.02,6527.08,3569.83,223408.59
mcht_d2c_04,d2c_ecommerce,2026-07-08,103379.97,24022.99,1051.68,1976.3,1033.8,75295.2
mcht_d2c_05,d2c_ecommerce,2026-07-08,78087.8,10904.29,455.39,1533.06,780.88,64414.18
mcht_food_01,food_delivery,2026-07-08,102934.23,2942.18,228.82,2167.05,1029.34,96566.84
mcht_food_02,food_delivery,2026-07-08,165936.09,0.0,0.0,3119.51,1659.36,161157.22
mcht_food_03,food_delivery,2026-07-08,238835.27,16484.19,0.0,4940.14,2388.35,215022.59
mcht_food_04,food_delivery,2026-07-08,69396.32,5385.61,0.0,1414.43,693.96,61902.32
mcht_mkt_01,marketplace,2026-07-08,460832.59,55352.14,42115.1,9227.07,4608.33,349529.95
mcht_mkt_02,marketplace,2026-07-08,528925.07,63042.21,0.0,10429.93,5289.25,450163.68
mcht_mkt_03,marketplace,2026-07-08,711774.38,108169.7,94322.62,13073.45,7117.74,489090.87
mcht_mkt_04,marketplace,2026-07-08,529916.71,73448.57,0.0,11262.69,5299.17,439906.28
mcht_saas_01,saas_subscription,2026-07-08,98315.49,0.0,34.72,1916.94,983.15,95380.68
mcht_saas_02,saas_subscription,2026-07-08,189176.58,0.0,101.32,4010.98,1891.77,183172.51
mcht_saas_03,saas_subscription,2026-07-08,331682.18,0.0,369.68,6134.82,3316.82,321860.86
mcht_saas_04,saas_subscription,2026-07-08,148720.71,0.0,41.63,2947.96,1487.21,144243.91
mcht_saas_05,saas_subscription,2026-07-08,77260.94,502.13,35.37,1677.93,772.61,74272.9
mcht_d2c_01,d2c_ecommerce,2026-07-09,154437.14,18059.94,554.84,3039.4,1544.37,131238.59
mcht_d2c_02,d2c_ecommerce,2026-07-09,430603.9,0.0,1367.4,8021.23,4306.04,416909.23
mcht_d2c_03,d2c_ecommerce,2026-07-09,305942.72,48351.46,2130.51,6235.51,3059.43,246165.81
mcht_d2c_04,d2c_ecommerce,2026-07-09,115855.68,15151.18,426.42,2294.45,1158.56,96825.07
mcht_d2c_05,d2c_ecommerce,2026-07-09,84021.81,6880.96,0.0,1551.81,840.22,74748.82
mcht_food_01,food_delivery,2026-07-09,120961.82,4028.57,416.06,2595.03,1209.62,112712.54
mcht_food_02,food_delivery,2026-07-09,154195.89,12888.11,0.0,3389.86,1541.96,136375.96
mcht_food_03,food_delivery,2026-07-09,212231.94,0.0,0.0,4608.91,2122.32,205500.71
mcht_food_04,food_delivery,2026-07-09,79406.94,0.0,206.49,1506.85,794.07,76899.53
mcht_mkt_01,marketplace,2026-07-09,573338.32,63443.99,16600.97,12468.1,5733.38,475091.88
mcht_mkt_02,marketplace,2026-07-09,640508.12,49215.77,0.0,14080.59,6405.08,570806.68
mcht_mkt_03,marketplace,2026-07-09,1541273.14,70583.0,0.0,32212.97,15412.73,1423064.44
mcht_mkt_04,marketplace,2026-07-09,133912.71,0.0,10608.15,2673.31,1339.13,119292.12
mcht_saas_01,saas_subscription,2026-07-09,97781.28,562.17,34.24,1799.61,977.81,94407.45
mcht_saas_02,saas_subscription,2026-07-09,181101.54,605.85,86.85,3878.22,1811.02,174719.6
mcht_saas_03,saas_subscription,2026-07-09,325139.46,917.12,112.91,6363.27,3251.39,314494.77
mcht_saas_04,saas_subscription,2026-07-09,145636.06,871.21,0.0,3163.32,1456.36,140145.17
mcht_saas_05,saas_subscription,2026-07-09,77944.95,242.84,85.57,1516.45,779.45,75320.64
mcht_d2c_01,d2c_ecommerce,2026-07-10,186815.05,14336.01,0.0,3742.82,1868.15,166868.07
mcht_d2c_02,d2c_ecommerce,2026-07-10,563889.07,58685.49,2760.7,12348.67,5638.89,484455.32
mcht_d2c_03,d2c_ecommerce,2026-07-10,449126.72,0.0,1746.54,9385.8,4491.27,433503.11
mcht_d2c_04,d2c_ecommerce,2026-07-10,107488.75,11661.18,0.0,2029.34,1074.89,92723.34
mcht_d2c_05,d2c_ecommerce,2026-07-10,83771.38,14334.01,505.79,1729.31,837.71,66364.56
mcht_food_01,food_delivery,2026-07-10,131816.58,5007.4,205.59,2613.67,1318.17,122671.75
mcht_food_02,food_delivery,2026-07-10,184366.99,0.0,1013.69,3325.38,1843.67,178184.25
mcht_food_03,food_delivery,2026-07-10,271151.59,21912.94,0.0,5935.17,2711.52,240591.96
mcht_food_04,food_delivery,2026-07-10,76666.66,6113.81,0.0,1393.38,766.67,68392.8
mcht_mkt_01,marketplace,2026-07-10,404092.83,22022.36,11559.75,7935.4,4040.93,358534.39
mcht_mkt_02,marketplace,2026-07-10,594885.35,35387.45,0.0,12296.0,5948.85,541253.05
mcht_mkt_03,marketplace,2026-07-10,1466677.72,0.0,79382.38,29403.44,14666.78,1343225.12
mcht_mkt_04,marketplace,2026-07-10,328918.18,50127.72,0.0,6035.97,3289.18,269465.31
mcht_saas_01,saas_subscription,2026-07-10,97826.71,288.71,30.5,2078.22,978.27,94451.01
mcht_saas_02,saas_subscription,2026-07-10,184433.12,1048.22,0.0,3433.03,1844.33,178107.54
mcht_saas_03,saas_subscription,2026-07-10,320728.74,1150.99,119.51,6175.09,3207.29,310075.86
mcht_saas_04,saas_subscription,2026-07-10,146349.4,511.45,0.0,2963.21,1463.49,141411.25
mcht_saas_05,saas_subscription,2026-07-10,71917.65,0.0,0.0,1323.63,719.18,69874.84
mcht_d2c_01,d2c_ecommerce,2026-07-11,161089.96,0.0,666.81,3114.74,1610.9,155697.51
mcht_d2c_02,d2c_ecommerce,2026-07-11,532836.29,89703.73,3424.81,11138.7,5328.36,423240.69
mcht_d2c_03,d2c_ecommerce,2026-07-11,451691.78,71466.96,1236.93,8433.9,4516.92,366037.07
mcht_d2c_04,d2c_ecommerce,2026-07-11,135344.44,0.0,1402.53,2723.93,1353.44,129864.54
mcht_d2c_05,d2c_ecommerce,2026-07-11,89665.55,14490.09,0.0,1826.37,896.66,72452.43
mcht_food_01,food_delivery,2026-07-11,149038.36,12074.92,454.91,2718.2,1490.38,132299.95
mcht_food_02,food_delivery,2026-07-11,225920.81,7484.16,356.96,4274.23,2259.21,211546.25
mcht_food_03,food_delivery,2026-07-11,335665.89,0.0,1246.16,6776.43,3356.66,324286.64
mcht_food_04,food_delivery,2026-07-11,108932.07,0.0,0.0,2333.77,1089.32,105508.98
mcht_mkt_01,marketplace,2026-07-11,462059.33,27065.72,0.0,8469.54,4620.59,421903.48
mcht_mkt_02,marketplace,2026-07-11,482012.56,27225.9,28766.57,9667.11,4820.13,411532.85
mcht_mkt_03,marketplace,2026-07-11,1293472.33,142858.25,19954.61,27940.96,12934.72,1089783.79
mcht_mkt_04,marketplace,2026-07-11,624518.07,0.0,20255.78,13205.26,6245.18,584811.85
mcht_saas_01,saas_subscription,2026-07-11,99598.34,0.0,0.0,1984.7,995.98,96617.66
mcht_saas_02,saas_subscription,2026-07-11,183677.77,486.48,0.0,3734.3,1836.78,177620.21
mcht_saas_03,saas_subscription,2026-07-11,311229.58,1002.05,243.94,6656.37,3112.3,300214.92
mcht_saas_04,saas_subscription,2026-07-11,144398.74,427.41,107.58,2823.1,1443.99,139596.66
mcht_saas_05,saas_subscription,2026-07-11,71915.15,422.16,34.75,1344.72,719.15,69394.37
mcht_d2c_01,d2c_ecommerce,2026-07-12,171373.73,0.0,548.34,3200.6,1713.74,165911.05
mcht_d2c_02,d2c_ecommerce,2026-07-12,526610.82,64637.37,0.0,10041.22,5266.11,446666.12
mcht_d2c_03,d2c_ecommerce,2026-07-12,457617.0,0.0,3689.42,9577.92,4576.17,439773.49
mcht_d2c_04,d2c_ecommerce,2026-07-12,150059.68,25660.06,1752.58,3048.16,1500.6,118098.28
mcht_d2c_05,d2c_ecommerce,2026-07-12,84144.69,0.0,333.65,1732.61,841.45,81236.98
mcht_food_01,food_delivery,2026-07-12,195414.69,6437.48,240.67,3569.61,1954.15,183212.78
mcht_food_02,food_delivery,2026-07-12,356064.31,12822.88,0.0,6469.07,3560.64,333211.72
mcht_food_03,food_delivery,2026-07-12,420758.92,26408.48,0.0,8600.13,4207.59,381542.72
mcht_food_04,food_delivery,2026-07-12,158956.72,10659.04,157.73,3174.24,1589.57,143376.14
mcht_mkt_01,marketplace,2026-07-12,530797.58,53348.41,9062.0,10195.42,5307.98,452883.77
mcht_mkt_02,marketplace,2026-07-12,654851.46,21614.89,22244.75,12829.7,6548.51,591613.61
mcht_mkt_03,marketplace,2026-07-12,1357534.96,0.0,24035.55,25458.66,13575.35,1294465.4
mcht_mkt_04,marketplace,2026-07-12,646798.94,0.0,0.0,12696.61,6467.99,627634.34
mcht_saas_01,saas_subscription,2026-07-12,90527.46,237.62,0.0,1833.87,905.27,87550.7
mcht_saas_02,saas_subscription,2026-07-12,168561.0,910.54,0.0,3226.47,1685.61,162738.38
mcht_saas_03,saas_subscription,2026-07-12,300421.31,842.98,145.37,5862.83,3004.21,290565.92
mcht_saas_04,saas_subscription,2026-07-12,135880.27,0.0,0.0,2977.61,1358.8,131543.86
mcht_saas_05,saas_subscription,2026-07-12,71784.06,218.51,0.0,1559.94,717.84,69287.77
mcht_d2c_01,d2c_ecommerce,2026-07-13,220863.71,0.0,453.63,4205.7,2208.64,213995.74
mcht_d2c_02,d2c_ecommerce,2026-07-13,771619.42,0.0,1991.02,15035.69,7716.19,746876.52
mcht_d2c_03,d2c_ecommerce,2026-07-13,525021.4,44965.05,0.0,11444.89,5250.21,463361.25
mcht_d2c_04,d2c_ecommerce,2026-07-13,207373.12,0.0,0.0,4012.95,2073.73,201286.44
mcht_d2c_05,d2c_ecommerce,2026-07-13,138177.34,0.0,312.55,2824.78,1381.77,133658.24
mcht_food_01,food_delivery,2026-07-13,183629.85,3692.03,208.87,3745.02,1836.3,174147.63
mcht_food_02,food_delivery,2026-07-13,312612.07,12072.21,2557.71,6605.69,3126.12,288250.34
mcht_food_03,food_delivery,2026-07-13,460125.45,7885.61,0.0,9490.3,4601.25,438148.29
mcht_food_04,food_delivery,2026-07-13,152079.3,2737.32,478.35,3113.81,1520.79,144229.03
mcht_mkt_01,marketplace,2026-07-13,454270.2,23500.0,0.0,9277.82,4542.7,416949.68
mcht_mkt_02,marketplace,2026-07-13,444308.82,44789.96,18755.77,8574.42,4443.09,367745.58
mcht_mkt_03,marketplace,2026-07-13,1120645.19,74877.59,34737.35,20661.81,11206.45,979161.99
mcht_mkt_04,marketplace,2026-07-13,623675.33,36163.25,16768.79,11745.23,6236.75,552761.31
mcht_saas_01,saas_subscription,2026-07-13,87743.23,501.25,150.7,1924.08,877.43,84289.77
mcht_saas_02,saas_subscription,2026-07-13,167517.78,0.0,0.0,3510.62,1675.18,162331.98
mcht_saas_03,saas_subscription,2026-07-13,285616.39,1778.47,0.0,6079.69,2856.16,274902.07
mcht_saas_04,saas_subscription,2026-07-13,130324.6,866.66,0.0,2587.57,1303.25,125567.12
mcht_saas_05,saas_subscription,2026-07-13,67704.94,175.57,0.0,1285.61,677.05,65566.71
mcht_d2c_01,d2c_ecommerce,2026-07-14,181039.87,73947.95,443.29,3919.25,1810.4,100918.98
mcht_d2c_02,d2c_ecommerce,2026-07-14,742715.54,0.0,2210.49,14624.02,7427.16,718453.87
mcht_d2c_03,d2c_ecommerce,2026-07-14,544658.54,125482.47,0.0,11422.96,5446.59,402306.52
mcht_d2c_04,d2c_ecommerce,2026-07-14,155457.75,29147.97,328.07,2967.45,1554.58,121459.68
mcht_d2c_05,d2c_ecommerce,2026-07-14,118277.38,7528.97,237.3,2136.88,1182.77,107191.46
mcht_food_01,food_delivery,2026-07-14,88932.06,0.0,809.28,1927.56,889.32,85305.9
mcht_food_02,food_delivery,2026-07-14,174042.17,6184.71,0.0,3535.63,1740.42,162581.41
mcht_food_03,food_delivery,2026-07-14,246776.77,0.0,0.0,5270.33,2467.77,239038.67
mcht_food_04,food_delivery,2026-07-14,63588.33,1993.69,246.22,1268.84,635.88,59443.7
mcht_mkt_01,marketplace,2026-07-14,466521.34,21892.09,24858.73,8875.15,4665.21,406230.16
mcht_mkt_02,marketplace,2026-07-14,597470.02,0.0,0.0,12440.33,5974.7,579054.99
mcht_mkt_03,marketplace,2026-07-14,1537130.8,153948.43,16653.78,28874.82,15371.31,1322282.46
mcht_mkt_04,marketplace,2026-07-14,413391.33,20295.07,9216.4,8477.25,4133.91,371268.7
mcht_saas_01,saas_subscription,2026-07-14,87360.95,335.68,40.82,1784.68,873.61,84326.16
mcht_saas_02,saas_subscription,2026-07-14,161002.37,1173.75,0.0,3051.82,1610.02,155166.78
mcht_saas_03,saas_subscription,2026-07-14,272613.23,918.77,119.99,5389.44,2726.13,263458.9
mcht_saas_04,saas_subscription,2026-07-14,127060.57,0.0,0.0,2507.53,1270.61,123282.43
mcht_saas_05,saas_subscription,2026-07-14,63409.46,245.26,25.45,1309.35,634.09,61195.31
mcht_d2c_01,d2c_ecommerce,2026-07-15,136485.11,37032.98,0.0,2625.41,1364.85,95461.87
mcht_d2c_02,d2c_ecommerce,2026-07-15,514753.88,0.0,4022.46,10804.75,5147.54,494779.13
mcht_d2c_03,d2c_ecommerce,2026-07-15,288522.37,0.0,2057.54,6099.03,2885.22,277480.58
mcht_d2c_04,d2c_ecommerce,2026-07-15,89436.33,12281.41,0.0,1663.88,894.36,74596.68
mcht_d2c_05,d2c_ecommerce,2026-07-15,80416.77,13800.39,0.0,1503.62,804.17,64308.59
mcht_food_01,food_delivery,2026-07-15,88905.22,6466.27,651.12,1742.39,889.05,79156.39
mcht_food_02,food_delivery,2026-07-15,140633.87,5032.18,1520.27,3008.68,1406.34,129666.4
mcht_food_03,food_delivery,2026-07-15,216337.26,16331.43,553.57,4464.4,2163.37,192824.49
mcht_food_04,food_delivery,2026-07-15,66448.37,2435.57,313.67,1360.58,664.48,61674.07
mcht_mkt_01,marketplace,2026-07-15,380062.54,0.0,9778.36,7250.06,3800.63,359233.49
mcht_mkt_02,marketplace,2026-07-15,524672.31,0.0,13801.88,10677.89,5246.72,494945.82
mcht_mkt_03,marketplace,2026-07-15,1267931.82,170808.59,29403.01,23221.29,12679.32,1031819.61
mcht_mkt_04,marketplace,2026-07-15,270232.37,26050.76,19520.52,5336.48,2702.32,216622.29
mcht_saas_01,saas_subscription,2026-07-15,102887.43,0.0,0.0,2026.87,1028.87,99831.69
mcht_saas_02,saas_subscription,2026-07-15,194441.69,0.0,77.54,4022.15,1944.42,188397.58
mcht_saas_03,saas_subscription,2026-07-15,335615.81,822.89,140.15,7052.63,3356.16,324243.98
mcht_saas_04,saas_subscription,2026-07-15,152123.18,445.19,158.12,2988.7,1521.23,147009.94
mcht_saas_05,saas_subscription,2026-07-15,75293.77,481.05,28.1,1402.32,752.94,72629.36
mcht_d2c_01,d2c_ecommerce,2026-07-16,162130.36,0.0,524.71,3550.5,1621.3,156433.85
mcht_d2c_02,d2c_ecommerce,2026-07-16,433730.06,41724.06,3071.56,9413.15,4337.3,375183.99
mcht_d2c_03,d2c_ecommerce,2026-07-16,407360.83,32970.76,3528.58,8474.27,4073.61,358313.61
mcht_d2c_04,d2c_ecommerce,2026-07-16,112448.2,0.0,983.9,2086.83,1124.48,108252.99
mcht_d2c_05,d2c_ecommerce,2026-07-16,87214.94,0.0,0.0,1627.63,872.15,84715.16
mcht_food_01,food_delivery,2026-07-16,113211.72,3522.98,791.57,2332.44,1132.12,105432.61
mcht_food_02,food_delivery,2026-07-16,160649.01,10948.48,515.38,3510.25,1606.49,144068.41
mcht_food_03,food_delivery,2026-07-16,260604.93,11454.83,3477.62,4810.4,2606.05,238256.03
mcht_food_04,food_delivery,2026-07-16,68694.94,2347.08,545.79,1408.79,686.95,63706.33
mcht_mkt_01,marketplace,2026-07-16,367371.63,0.0,38536.15,7111.69,3673.72,318050.07
mcht_mkt_02,marketplace,2026-07-16,394376.11,0.0,11999.99,8436.79,3943.76,369995.57
mcht_mkt_03,marketplace,2026-07-16,814864.52,0.0,0.0,17862.32,8148.65,788853.55
mcht_mkt_04,marketplace,2026-07-16,475338.18,27261.46,5498.86,8722.59,4753.38,429101.89
mcht_saas_01,saas_subscription,2026-07-16,97759.4,872.54,33.27,1904.35,977.59,93971.65
mcht_saas_02,saas_subscription,2026-07-16,187132.18,0.0,115.85,3559.35,1871.32,181585.66
mcht_saas_03,saas_subscription,2026-07-16,321551.31,0.0,114.09,5961.92,3215.51,312259.79
mcht_saas_04,saas_subscription,2026-07-16,145057.47,380.44,0.0,2792.17,1450.57,140434.29
